device_id,ts,seq,rssi,reading,val
2C7D57,1656249620,824,-131,temp,19.0
2C7D57,1656249620,824,-131,hum,64
2C7D57,1656250520,824,-131,temp,18.9
2C7D57,1656250520,824,-131,hum,64
2C7D57,1656251420,824,-131,temp,18.9
2C7D57,1656251420,824,-131,hum,64
2C7D57,1656252320,824,-131,temp,18.7
2C7D57,1656252320,824,-131,hum,64
2C7D57,1656253220,824,-131,temp,18.6
2C7D57,1656253220,824,-131,hum,64
2C7D57,1656254120,824,-131,temp,18.5
2C7D57,1656254120,824,-131,hum,64
2C7D57,1656255020,824,-131,temp,18.4
2C7D57,1656255020,824,-131,hum,64
2C7D57,1656255920,824,-131,temp,18.4
2C7D57,1656255920,824,-131,hum,64
2C7D57,1656256820,824,-131,temp,18.3
2C7D57,1656256820,824,-131,hum,64
2C7D57,1656257720,824,-131,temp,18.2
2C7D57,1656257720,824,-131,hum,64
2C7D57,1656258620,824,-131,temp,18.1
2C7D57,1656258620,824,-131,hum,64
2C7D57,1656259520,824,-131,temp,18.0
2C7D57,1656259520,824,-131,hum,65
2C7D57,1656260420,824,-131,temp,18.0
2C7D57,1656260420,824,-131,hum,65
2C7D57,1656261320,824,-131,temp,17.9
2C7D57,1656261320,824,-131,hum,65
2C7D57,1656262220,824,-131,temp,17.8
2C7D57,1656262220,824,-131,hum,65
2C7D57,1656274820,826,-134,temp,17.1
2C7D57,1656274820,826,-134,hum,64
2C7D57,1656275720,826,-134,temp,17.1
2C7D57,1656275720,826,-134,hum,64
2C7D57,1656276620,826,-134,temp,17.1
2C7D57,1656276620,826,-134,hum,64
2C7D57,1656277520,826,-134,temp,17.1
2C7D57,1656277520,826,-134,hum,63
2C7D57,1656278420,826,-134,temp,17.0
2C7D57,1656278420,826,-134,hum,63
2C7D57,1656279320,826,-134,temp,17.1
2C7D57,1656279320,826,-134,hum,63
2C7D57,1656280220,826,-134,temp,17.3
2C7D57,1656280220,826,-134,hum,62
2C7D57,1656281120,826,-134,temp,17.3
2C7D57,1656281120,826,-134,hum,62
2C7D57,1656282020,826,-134,temp,17.3
2C7D57,1656282020,826,-134,hum,62
2C7D57,1656282920,826,-134,temp,17.4
2C7D57,1656282920,826,-134,hum,63
2C7D57,1656283820,826,-134,temp,17.5
2C7D57,1656283820,826,-134,hum,63
2C7D57,1656284720,826,-134,temp,17.6
2C7D57,1656284720,826,-134,hum,63
2C7D57,1656285620,826,-134,temp,17.7
2C7D57,1656285620,826,-134,hum,63
412222,1656013802,3517,-127,temp,12.4
412222,1656013802,3517,-127,hum,76
412222,1656014702,3517,-127,temp,12.4
412222,1656014702,3517,-127,hum,76
412222,1656015602,3517,-127,temp,12.4
412222,1656015602,3517,-127,hum,76
412222,1656016502,3517,-127,temp,12.4
412222,1656016502,3517,-127,hum,76
412222,1656017402,3517,-127,temp,12.4
412222,1656017402,3517,-127,hum,76
412222,1656018302,3517,-127,temp,12.4
412222,1656018302,3517,-127,hum,76
412222,1656019202,3517,-127,temp,12.4
412222,1656019202,3517,-127,hum,76
412222,1656020102,3517,-127,temp,12.4
412222,1656020102,3517,-127,hum,76
412222,1656021002,3517,-127,temp,12.4
412222,1656021002,3517,-127,hum,76
412222,1656021902,3517,-127,temp,12.4
412222,1656021902,3517,-127,hum,76
412222,1656022802,3517,-127,temp,12.4
412222,1656022802,3517,-127,hum,76
412222,1656023702,3517,-127,temp,12.5
412222,1656023702,3517,-127,hum,76
412222,1656024602,3517,-127,temp,12.5
412222,1656024602,3517,-127,hum,76
412222,1656025502,3517,-127,temp,12.6
412222,1656025502,3517,-127,hum,76
412222,1656026402,3517,-127,temp,12.6
412222,1656026402,3517,-127,hum,76
412222,1656027302,3517,-127,temp,12.7
412222,1656027302,3517,-127,hum,76
412222,1656028202,3517,-127,temp,12.7
412222,1656028202,3517,-127,hum,76
412222,1656029102,3517,-127,temp,12.8
412222,1656029102,3517,-127,hum,76
412222,1656030002,3517,-127,temp,12.9
412222,1656030002,3517,-127,hum,76
412222,1656030904,3518,-128,temp,13.1
412222,1656030904,3518,-128,hum,76
412222,1656031804,3518,-128,temp,13.1
412222,1656031804,3518,-128,hum,77
412222,1656032704,3518,-128,temp,13.2
412222,1656032704,3518,-128,hum,77
412222,1656033604,3518,-128,temp,13.3
412222,1656033604,3518,-128,hum,77
412222,1656034504,3518,-128,temp,13.4
412222,1656034504,3518,-128,hum,77
412222,1656035404,3518,-128,temp,13.5
412222,1656035404,3518,-128,hum,76
412222,1656036304,3518,-128,temp,13.6
412222,1656036304,3518,-128,hum,76
412222,1656037204,3518,-128,temp,13.7
412222,1656037204,3518,-128,hum,76
412222,1656038104,3518,-128,temp,13.7
412222,1656038104,3518,-128,hum,76
412222,1656039004,3518,-128,temp,13.7
412222,1656039004,3518,-128,hum,76
412222,1656039904,3518,-128,temp,13.7
412222,1656039904,3518,-128,hum,76
412222,1656040804,3518,-128,temp,13.7
412222,1656040804,3518,-128,hum,76
412222,1656041704,3518,-128,temp,13.7
412222,1656041704,3518,-128,hum,76
412222,1656042604,3518,-128,temp,13.7
412222,1656042604,3518,-128,hum,76
412222,1656043504,3518,-128,temp,13.7
412222,1656043504,3518,-128,hum,76
412222,1656044403,3519,-124,temp,13.7
412222,1656044403,3519,-124,hum,76
412222,1656045303,3519,-124,temp,13.7
412222,1656045303,3519,-124,hum,76
412222,1656046203,3519,-124,temp,13.7
412222,1656046203,3519,-124,hum,76
412222,1656047103,3519,-124,temp,13.7
412222,1656047103,3519,-124,hum,76
412222,1656048003,3519,-124,temp,13.7
412222,1656048003,3519,-124,hum,76
412222,1656048903,3519,-124,temp,13.7
412222,1656048903,3519,-124,hum,76
412222,1656049803,3519,-124,temp,13.7
412222,1656049803,3519,-124,hum,76
412222,1656050703,3519,-124,temp,13.7
412222,1656050703,3519,-124,hum,76
412222,1656051603,3519,-124,temp,13.7
412222,1656051603,3519,-124,hum,76
412222,1656052503,3519,-124,temp,13.7
412222,1656052503,3519,-124,hum,76
412222,1656053403,3519,-124,temp,13.7
412222,1656053403,3519,-124,hum,76
412222,1656054303,3519,-124,temp,13.7
412222,1656054303,3519,-124,hum,76
412222,1656055203,3519,-124,temp,13.7
412222,1656055203,3519,-124,hum,76
412222,1656056103,3519,-124,temp,13.7
412222,1656056103,3519,-124,hum,76
412222,1656057003,3519,-124,temp,13.7
412222,1656057003,3519,-124,hum,76
412222,1656059705,3520,-131,temp,13.7
412222,1656059705,3520,-131,hum,76
412222,1656060605,3520,-131,temp,13.8
412222,1656060605,3520,-131,hum,76
412222,1656061505,3520,-131,temp,13.9
412222,1656061505,3520,-131,hum,76
412222,1656062405,3520,-131,temp,13.9
412222,1656062405,3520,-131,hum,76
412222,1656063305,3520,-131,temp,14.0
412222,1656063305,3520,-131,hum,76
412222,1656064205,3520,-131,temp,14.0
412222,1656064205,3520,-131,hum,76
412222,1656065105,3520,-131,temp,14.1
412222,1656065105,3520,-131,hum,76
412222,1656066005,3520,-131,temp,14.2
412222,1656066005,3520,-131,hum,75
412222,1656066905,3520,-131,temp,14.1
412222,1656066905,3520,-131,hum,75
412222,1656067805,3520,-131,temp,14.1
412222,1656067805,3520,-131,hum,75
412222,1656068705,3520,-131,temp,14.1
412222,1656068705,3520,-131,hum,75
412222,1656071402,3521,-125,temp,14.1
412222,1656071402,3521,-125,hum,75
412222,1656072302,3521,-125,temp,14.1
412222,1656072302,3521,-125,hum,75
412222,1656073202,3521,-125,temp,14.1
412222,1656073202,3521,-125,hum,75
412222,1656074102,3521,-125,temp,14.0
412222,1656074102,3521,-125,hum,75
412222,1656075002,3521,-125,temp,14.1
412222,1656075002,3521,-125,hum,75
412222,1656075902,3521,-125,temp,14.1
412222,1656075902,3521,-125,hum,74
412222,1656076802,3521,-125,temp,14.2
412222,1656076802,3521,-125,hum,74
412222,1656077702,3521,-125,temp,14.1
412222,1656077702,3521,-125,hum,74
412222,1656078602,3521,-125,temp,14.1
412222,1656078602,3521,-125,hum,74
412222,1656079502,3521,-125,temp,14.1
412222,1656079502,3521,-125,hum,74
412222,1656080402,3521,-125,temp,14.1
412222,1656080402,3521,-125,hum,74
412222,1656081305,3522,-131,temp,14.2
412222,1656081305,3522,-131,hum,74
412222,1656082205,3522,-131,temp,14.2
412222,1656082205,3522,-131,hum,74
412222,1656083105,3522,-131,temp,14.2
412222,1656083105,3522,-131,hum,74
412222,1656084005,3522,-131,temp,14.1
412222,1656084005,3522,-131,hum,74
412222,1656084905,3522,-131,temp,14.1
412222,1656084905,3522,-131,hum,74
412222,1656085805,3522,-131,temp,14.2
412222,1656085805,3522,-131,hum,74
412222,1656086705,3522,-131,temp,14.0
412222,1656086705,3522,-131,hum,75
412222,1656087605,3522,-131,temp,13.9
412222,1656087605,3522,-131,hum,76
412222,1656088505,3522,-131,temp,13.8
412222,1656088505,3522,-131,hum,76
412222,1656089405,3522,-131,temp,13.8
412222,1656089405,3522,-131,hum,77
412222,1656090305,3522,-131,temp,13.7
412222,1656090305,3522,-131,hum,77
412222,1656091205,3522,-131,temp,13.7
412222,1656091205,3522,-131,hum,78
412222,1656092105,3522,-131,temp,13.6
412222,1656092105,3522,-131,hum,78
412222,1656093005,3522,-131,temp,13.6
412222,1656093005,3522,-131,hum,79
412222,1656093905,3522,-131,temp,13.5
412222,1656093905,3522,-131,hum,79
412222,1656108306,3524,-131,temp,13.4
412222,1656108306,3524,-131,hum,83
412222,1656109206,3524,-131,temp,13.4
412222,1656109206,3524,-131,hum,83
412222,1656110106,3524,-131,temp,13.7
412222,1656110106,3524,-131,hum,80
412222,1656111006,3524,-131,temp,13.8
412222,1656111006,3524,-131,hum,80
412222,1656111906,3524,-131,temp,13.9
412222,1656111906,3524,-131,hum,79
412222,1656112806,3524,-131,temp,14.1
412222,1656112806,3524,-131,hum,78
412222,1656113706,3524,-131,temp,14.2
412222,1656113706,3524,-131,hum,77
412222,1656114606,3524,-131,temp,14.3
412222,1656114606,3524,-131,hum,77
412222,1656115506,3524,-131,temp,14.3
412222,1656115506,3524,-131,hum,77
412222,1656116406,3524,-131,temp,14.4
412222,1656116406,3524,-131,hum,76
412222,1656117306,3524,-131,temp,14.5
412222,1656117306,3524,-131,hum,76
412222,1656118206,3524,-131,temp,14.6
412222,1656118206,3524,-131,hum,76
412222,1656119106,3524,-131,temp,14.7
412222,1656119106,3524,-131,hum,76
412222,1656131707,3526,-130,temp,14.9
412222,1656131707,3526,-130,hum,75
412222,1656132607,3526,-130,temp,15.0
412222,1656132607,3526,-130,hum,74
412222,1656133507,3526,-130,temp,14.9
412222,1656133507,3526,-130,hum,74
412222,1656134407,3526,-130,temp,14.9
412222,1656134407,3526,-130,hum,74
412222,1656135307,3526,-130,temp,14.9
412222,1656135307,3526,-130,hum,74
412222,1656136207,3526,-130,temp,15.0
412222,1656136207,3526,-130,hum,74
412222,1656137107,3526,-130,temp,15.0
412222,1656137107,3526,-130,hum,74
412222,1656138007,3526,-130,temp,15.0
412222,1656138007,3526,-130,hum,74
412222,1656138907,3526,-130,temp,15.1
412222,1656138907,3526,-130,hum,74
412222,1656139807,3526,-130,temp,15.0
412222,1656139807,3526,-130,hum,74
412222,1656140707,3526,-130,temp,15.1
412222,1656140707,3526,-130,hum,74
412222,1656141607,3526,-130,temp,15.1
412222,1656141607,3526,-130,hum,74
412222,1656142507,3526,-130,temp,15.0
412222,1656142507,3526,-130,hum,74
412222,1656143404,3527,-125,temp,15.1
412222,1656143404,3527,-125,hum,74
412222,1656144304,3527,-125,temp,15.1
412222,1656144304,3527,-125,hum,74
412222,1656145204,3527,-125,temp,15.1
412222,1656145204,3527,-125,hum,74
412222,1656146104,3527,-125,temp,15.2
412222,1656146104,3527,-125,hum,74
412222,1656147004,3527,-125,temp,15.2
412222,1656147004,3527,-125,hum,74
412222,1656147904,3527,-125,temp,15.2
412222,1656147904,3527,-125,hum,74
412222,1656148804,3527,-125,temp,15.2
412222,1656148804,3527,-125,hum,73
412222,1656149704,3527,-125,temp,15.2
412222,1656149704,3527,-125,hum,73
412222,1656150604,3527,-125,temp,15.3
