device_id,ts,seq,rssi,reading,val
W000055,1654291790,4047,-52,temp,10.1
W000055,1654291790,4047,-52,hum,81.0
W000055,1654292690,4047,-52,temp,10.8
W000055,1654292690,4047,-52,hum,80.0
W000055,1654293590,4047,-52,temp,11.6
W000055,1654293590,4047,-52,hum,77.0
W000055,1654294490,4047,-52,temp,11.4
W000055,1654294490,4047,-52,hum,80.0
W000055,1654295388,4048,-52,temp,11.4
W000055,1654295388,4048,-52,hum,81.0
W000055,1654296288,4048,-52,temp,12.5
W000055,1654296288,4048,-52,hum,78.0
W000055,1654297188,4048,-52,temp,12.2
W000055,1654297188,4048,-52,hum,78.0
W000055,1654298088,4048,-52,temp,12.6
W000055,1654298088,4048,-52,hum,78.0
W000055,1654298991,4049,-50,temp,13.3
W000055,1654298991,4049,-50,hum,75.0
W000055,1654299891,4049,-50,temp,13.8
W000055,1654299891,4049,-50,hum,73.0
W000055,1654300791,4049,-50,temp,14.5
W000055,1654300791,4049,-50,hum,69.0
W000055,1654301691,4049,-50,temp,13.4
W000055,1654301691,4049,-50,hum,73.0
W000055,1654302586,4050,-49,temp,13.7
W000055,1654302586,4050,-49,hum,71.0
W000055,1654303486,4050,-49,temp,12.9
W000055,1654303486,4050,-49,hum,73.0
W000055,1654304386,4050,-49,temp,12.9
W000055,1654304386,4050,-49,hum,73.0
W000055,1654305286,4050,-49,temp,13.3
W000055,1654305286,4050,-49,hum,72.0
W000055,1654306191,4051,-51,temp,13.1
W000055,1654306191,4051,-51,hum,74.0
W000055,1654307091,4051,-51,temp,13.2
W000055,1654307091,4051,-51,hum,73.0
W000055,1654307991,4051,-51,temp,12.7
W000055,1654307991,4051,-51,hum,74.0
W000055,1654308891,4051,-51,temp,14.2
W000055,1654308891,4051,-51,hum,72.0
W000055,1654309790,4052,-51,temp,14.2
W000055,1654309790,4052,-51,hum,71.0
W000055,1654310690,4052,-51,temp,15.0
W000055,1654310690,4052,-51,hum,68.0
W000055,1654311590,4052,-51,temp,15.3
W000055,1654311590,4052,-51,hum,67.0
W000055,1654312490,4052,-51,temp,15.2
W000055,1654312490,4052,-51,hum,70.0
W000055,1654313385,4053,-52,temp,15.3
W000055,1654313385,4053,-52,hum,65.0
W000055,1654314285,4053,-52,temp,14.5
W000055,1654314285,4053,-52,hum,67.0
W000055,1654315185,4053,-52,temp,12.9
W000055,1654315185,4053,-52,hum,72.0
W000055,1654316085,4053,-52,temp,12.0
W000055,1654316085,4053,-52,hum,75.0
W000055,1654316984,4054,-52,temp,11.0
W000055,1654316984,4054,-52,hum,79.0
W000055,1654317884,4054,-52,temp,10.3
W000055,1654317884,4054,-52,hum,81.0
W000055,1654318784,4054,-52,temp,9.5
W000055,1654318784,4054,-52,hum,84.0
W000055,1654319684,4054,-52,temp,9.2
W000055,1654319684,4054,-52,hum,85.0
W000055,1654320591,4055,-52,temp,8.7
W000055,1654320591,4055,-52,hum,87.0
W000055,1654321491,4055,-52,temp,8.4
W000055,1654321491,4055,-52,hum,88.0
W000055,1654322391,4055,-52,temp,7.8
W000055,1654322391,4055,-52,hum,88.0
W000055,1654323291,4055,-52,temp,7.6
W000055,1654323291,4055,-52,hum,88.0
W000055,1654324188,4056,-52,temp,7.2
W000055,1654324188,4056,-52,hum,88.0
W000055,1654325088,4056,-52,temp,7.1
W000055,1654325088,4056,-52,hum,89.0
W000055,1654325988,4056,-52,temp,6.8
W000055,1654325988,4056,-52,hum,89.0
W000055,1654326888,4056,-52,temp,6.7
W000055,1654326888,4056,-52,hum,90.0
W000055,1654327787,4057,-52,temp,6.4
W000055,1654327787,4057,-52,hum,90.0
W000055,1654328687,4057,-52,temp,6.0
W000055,1654328687,4057,-52,hum,89.0
W000055,1654329587,4057,-52,temp,5.8
W000055,1654329587,4057,-52,hum,90.0
W000055,1654330487,4057,-52,temp,5.8
W000055,1654330487,4057,-52,hum,91.0
W000055,1654331388,4058,-80,temp,5.6
